"Data","Desenvolvedor","Classificacao","Especialista","Generalista","Misto","Total","Perc_Especialista","Perc_Generalista","Perc_Misto"
"2016-02-01","Ethan A Merritt","Misto",0,3,8,11,0,27.2727272727273,72.7272727272727
"2016-03-01","Bastian Maerkisch","Misto",0,3,8,11,0,27.2727272727273,72.7272727272727
"2016-03-01","Ethan A Merritt","Misto",0,3,8,11,0,27.2727272727273,72.7272727272727
"2016-04-01","Ethan A Merritt","Misto",0,3,8,11,0,27.2727272727273,72.7272727272727
"2016-05-01","Bastian Maerkisch","Misto",0,3,8,11,0,27.2727272727273,72.7272727272727
"2016-05-01","Daniel J Sebald","Generalista",0,4,8,12,0,33.3333333333333,66.6666666666667
"2016-05-01","Ethan A Merritt","Misto",0,4,8,12,0,33.3333333333333,66.6666666666667
"2016-06-01","Bastian Maerkisch","Misto",0,4,8,12,0,33.3333333333333,66.6666666666667
"2016-06-01","Ethan A Merritt","Misto",0,4,8,12,0,33.3333333333333,66.6666666666667
"2016-07-01","Bastian Maerkisch","Misto",0,4,8,12,0,33.3333333333333,66.6666666666667
"2016-07-01","Ethan A Merritt","Misto",0,4,8,12,0,33.3333333333333,66.6666666666667
"2016-08-01","Bastian Maerkisch","Misto",0,4,8,12,0,33.3333333333333,66.6666666666667
"2016-08-01","Ethan A Merritt","Misto",0,4,8,12,0,33.3333333333333,66.6666666666667
"2016-09-01","Bastian Maerkisch","Misto",0,4,8,12,0,33.3333333333333,66.6666666666667
"2016-09-01","Ethan A Merritt","Misto",0,4,8,12,0,33.3333333333333,66.6666666666667
"2016-10-01","Bastian Maerkisch","Misto",0,4,8,12,0,33.3333333333333,66.6666666666667
"2016-10-01","Ethan A Merritt","Misto",0,4,8,12,0,33.3333333333333,66.6666666666667
"2016-11-01","Bastian Maerkisch","Misto",0,4,8,12,0,33.3333333333333,66.6666666666667
"2016-11-01","Ethan A Merritt","Misto",0,4,8,12,0,33.3333333333333,66.6666666666667
"2016-12-01","Bastian Maerkisch","Misto",0,4,8,12,0,33.3333333333333,66.6666666666667
"2016-12-01","Ethan A Merritt","Misto",0,4,8,12,0,33.3333333333333,66.6666666666667
"2017-01-01","Bastian Maerkisch","Misto",0,4,8,12,0,33.3333333333333,66.6666666666667
"2017-01-01","Ethan A Merritt","Misto",0,4,8,12,0,33.3333333333333,66.6666666666667
"2017-02-01","Bastian Maerkisch","Misto",0,4,8,12,0,33.3333333333333,66.6666666666667
"2017-02-01","Ethan A Merritt","Misto",0,4,8,12,0,33.3333333333333,66.6666666666667
"2017-03-01","Ethan A Merritt","Misto",0,4,8,12,0,33.3333333333333,66.6666666666667
"2017-04-01","Bastian Maerkisch","Misto",0,4,8,12,0,33.3333333333333,66.6666666666667
"2017-04-01","Ethan A Merritt","Misto",0,4,8,12,0,33.3333333333333,66.6666666666667
"2017-05-01","Bastian Maerkisch","Misto",0,4,8,12,0,33.3333333333333,66.6666666666667
"2017-05-01","Ethan A Merritt","Misto",0,4,8,12,0,33.3333333333333,66.6666666666667
"2017-06-01","Bastian Maerkisch","Misto",0,4,8,12,0,33.3333333333333,66.6666666666667
"2017-06-01","Ethan A Merritt","Misto",0,4,8,12,0,33.3333333333333,66.6666666666667
"2017-07-01","Bastian Maerkisch","Misto",0,4,8,12,0,33.3333333333333,66.6666666666667
"2017-07-01","Ethan A Merritt","Misto",0,4,8,12,0,33.3333333333333,66.6666666666667
"2017-08-01","Bastian Maerkisch","Misto",0,4,8,12,0,33.3333333333333,66.6666666666667
"2017-08-01","Ethan A Merritt","Misto",0,4,8,12,0,33.3333333333333,66.6666666666667
"2017-09-01","Bastian Maerkisch","Misto",0,4,8,12,0,33.3333333333333,66.6666666666667
"2017-09-01","Ethan A Merritt","Misto",0,4,8,12,0,33.3333333333333,66.6666666666667
"2017-10-01","Bastian Maerkisch","Misto",0,4,8,12,0,33.3333333333333,66.6666666666667
"2017-10-01","Ethan A Merritt","Misto",0,4,8,12,0,33.3333333333333,66.6666666666667
"2017-11-01","Bastian Maerkisch","Misto",0,4,8,12,0,33.3333333333333,66.6666666666667
"2017-11-01","Eric S. Raymond","Generalista",0,5,8,13,0,38.4615384615385,61.5384615384615
"2017-11-01","Ethan A Merritt","Misto",0,5,8,13,0,38.4615384615385,61.5384615384615
"2017-12-01","Bastian Maerkisch","Misto",0,5,8,13,0,38.4615384615385,61.5384615384615
"2017-12-01","Ethan A Merritt","Misto",0,5,8,13,0,38.4615384615385,61.5384615384615
"2018-01-01","Ethan A Merritt","Misto",0,5,8,13,0,38.4615384615385,61.5384615384615
"2018-02-01","Ethan A Merritt","Misto",0,5,8,13,0,38.4615384615385,61.5384615384615
"2018-03-01","Bastian Maerkisch","Misto",0,5,8,13,0,38.4615384615385,61.5384615384615
"2018-03-01","Ethan A Merritt","Misto",0,5,8,13,0,38.4615384615385,61.5384615384615
"2018-04-01","Bastian Maerkisch","Misto",0,5,8,13,0,38.4615384615385,61.5384615384615
"2018-04-01","Ethan A Merritt","Misto",0,5,8,13,0,38.4615384615385,61.5384615384615
"2018-05-01","Bastian Maerkisch","Misto",0,5,8,13,0,38.4615384615385,61.5384615384615
"2018-05-01","Ethan A Merritt","Misto",0,5,8,13,0,38.4615384615385,61.5384615384615
"2018-06-01","Ethan A Merritt","Misto",0,5,8,13,0,38.4615384615385,61.5384615384615
"2018-07-01","Ethan A Merritt","Misto",0,5,8,13,0,38.4615384615385,61.5384615384615
"2018-08-01","Ethan A Merritt","Misto",0,5,8,13,0,38.4615384615385,61.5384615384615
"2018-09-01","Ethan A Merritt","Misto",0,5,8,13,0,38.4615384615385,61.5384615384615
"2018-10-01","Ethan A Merritt","Misto",0,5,8,13,0,38.4615384615385,61.5384615384615
"2018-11-01","Ethan A Merritt","Misto",0,5,8,13,0,38.4615384615385,61.5384615384615
"2018-12-01","Ethan A Merritt","Misto",0,5,8,13,0,38.4615384615385,61.5384615384615
"2019-01-01","Bastian Maerkisch","Misto",0,5,8,13,0,38.4615384615385,61.5384615384615
"2019-01-01","Ethan A Merritt","Misto",0,5,8,13,0,38.4615384615385,61.5384615384615
"2019-02-01","Bastian Maerkisch","Misto",0,5,8,13,0,38.4615384615385,61.5384615384615
"2019-02-01","Ethan A Merritt","Misto",0,5,8,13,0,38.4615384615385,61.5384615384615
"2019-03-01","Bastian Maerkisch","Misto",0,5,8,13,0,38.4615384615385,61.5384615384615
"2019-03-01","Ethan A Merritt","Misto",0,5,8,13,0,38.4615384615385,61.5384615384615
"2019-04-01","Ethan A Merritt","Misto",0,5,8,13,0,38.4615384615385,61.5384615384615
"2019-05-01","Bastian Maerkisch","Misto",0,5,8,13,0,38.4615384615385,61.5384615384615
"2019-05-01","Ethan A Merritt","Misto",0,5,8,13,0,38.4615384615385,61.5384615384615
"2019-06-01","Ethan A Merritt","Misto",0,5,8,13,0,38.4615384615385,61.5384615384615
"2019-07-01","Ethan A Merritt","Misto",0,5,8,13,0,38.4615384615385,61.5384615384615
"2019-08-01","Ethan A Merritt","Misto",0,5,8,13,0,38.4615384615385,61.5384615384615
"2019-09-01","Ethan A Merritt","Misto",0,5,8,13,0,38.4615384615385,61.5384615384615
"2019-10-01","Ethan A Merritt","Misto",0,5,8,13,0,38.4615384615385,61.5384615384615
"2019-11-01","Ethan A Merritt","Misto",0,5,8,13,0,38.4615384615385,61.5384615384615
"2019-12-01","Ethan A Merritt","Misto",0,5,8,13,0,38.4615384615385,61.5384615384615
"2020-01-01","Bastian Maerkisch","Misto",0,5,8,13,0,38.4615384615385,61.5384615384615
"2020-01-01","Ethan A Merritt","Misto",0,5,9,14,0,35.7142857142857,64.2857142857143
"2020-01-01","Henri Menke","Misto",0,5,9,14,0,35.7142857142857,64.2857142857143
"2020-02-01","Ethan A Merritt","Misto",0,5,9,14,0,35.7142857142857,64.2857142857143
"2020-03-01","Ethan A Merritt","Misto",0,5,9,14,0,35.7142857142857,64.2857142857143
"2020-04-01","Bastian Maerkisch","Misto",0,5,9,14,0,35.7142857142857,64.2857142857143
"2020-04-01","Ethan A Merritt","Misto",0,5,9,14,0,35.7142857142857,64.2857142857143
"2020-05-01","Ethan A Merritt","Misto",0,5,9,14,0,35.7142857142857,64.2857142857143
"2020-06-01","Ethan A Merritt","Misto",0,5,9,14,0,35.7142857142857,64.2857142857143
"2020-07-01","Ethan A Merritt","Misto",0,5,9,14,0,35.7142857142857,64.2857142857143
"2020-08-01","Ethan A Merritt","Misto",0,5,9,14,0,35.7142857142857,64.2857142857143
"2020-09-01","Ethan A Merritt","Misto",0,5,9,14,0,35.7142857142857,64.2857142857143
"2020-10-01","Ethan A Merritt","Misto",0,5,9,14,0,35.7142857142857,64.2857142857143
"2020-11-01","Ethan A Merritt","Misto",0,5,9,14,0,35.7142857142857,64.2857142857143
"2020-12-01","Bastian Maerkisch","Misto",0,5,9,14,0,35.7142857142857,64.2857142857143
"2020-12-01","Ethan A Merritt","Misto",0,5,9,14,0,35.7142857142857,64.2857142857143
"2021-01-01","Ethan A Merritt","Misto",0,5,9,14,0,35.7142857142857,64.2857142857143
