"Commit","Variabilidades"
"8c7ebe49468c229227e6d21c0b48c459dbf1856c",9
"8d9cffffeda10c91230e60026fbf7ecfc33a32ae",10
"8e0a5e9e735620ef5196a155eed1f8cf4d3aab5f",1
"8f13fe33b766c69b10674558003d070aea5da1f2",1
"900c5db5379673765a18c6746fd9139a278cc9a9",1
"9104636b039b322fe29f64cc1546ecd94812ef46",2
"9311529bc578b522420752082388948241757556",1
"93ede233f5c0a96c0c4dc37b4b43d288d008f4e4",1
"93fec67c4630283ddfa8836a1e8b07e585093b93",1
"941cdf921dcf8a1ef385871e1307e35f131ca254",5
"9503bbd27df7c6d8c2e6ad0c3b4d42248a1061f1",1
"95dbea81032ba903c0cb70dde1cee2bd8744fa8e",3
"95e36146a5be4c921c14f82ab80e3612866c4518",1
"975553805cf2a8e906fee420c0e0bf4945935d63",8
"9bfe901c33190b9726bddabf8f192ad0c3a25500",1
"9ca7f077a0a5ecdd00c5945c7a7bd3cf46e23c13",25
"9ffed56cd93546e97b80239175a4905c78b708df",2
"a0f6b076110ea79f25e13701d7f0ee4b38630d4d",6
"a1da9b9fe80dc20cb3e3b56847d3b9beed75db6c",1
"a21733f2b4c25558b81b340270b685460e14a8bb",3
"a4b36db458949986bd80257e2e253728ba4d31a8",3
"a5d5099417229a48aa18477073266e9aa3b77a8e",2
"a62a7b014cf11586381da55bfd14f2f8d76c13f7",3
"a68b1f237e63c96ee905916424013f79d01908ba",3
"a74a3158d47827616b2d5fc282b7ad4bf69c4261",8
"a94396701038d2da8bb91f5fc31cf00083d16be9",2
"a99021358224ffd3ba013df3db64c8e1884a122c",6
"a99b4f45bb2a9a5d5629720b845bf7d99831ec94",2
"ab8e7e1a8220a7ad99c4d47711c1123b7677bd81",1
"ae4048011562c250d2f3c96687422d99a38745ce",1
"ae64af3556d36c1e3b7d0d0033def2a58e1f486e",9
"ae6bdabbf6bfe6a8a0ab26b26ab66c0c0406fd15",1
"ae7453f2ba115eba9d24aad81b0f17b10c6b839a",3
"b74fc07d21ba81954ea30fd87a1ae8bd324cb182",2
"b8df32232af95ecd08a734eaddfe192493891ae6",1
"b906441c9568615be3ddce717a6e365b2e368af3",1
"b970803c91400e07aac4a65fb2f0ad1f6b12327a",1
"b9cecb91a08fa4baa73a5e12a83611b41507a022",1
"bbb5bcc6f85b9ae3f951ab062455767318b827ad",3
"bc74b4b15af819271b2ffe7aefc6be8208f8591e",2
"beda758b1f805686378e7cba5b70216bb7278080",2
"c0828abf9d81ce665d5dc9b5a2b2062e267d4114",2
"c0acc0f522e63f249a47bb354a83e518740b54bd",7
"c3db1394a1d5aa4721cc8d63a42f7f5d5b262ca9",15
"c3e9f08f93bc8bbabcd4f4093e52ad8f8b5454ca",2
"c4d720cdbb37d08c19c2cc240de91930da4db923",2
"c66dfaddf449920bea03c0aa3b55467e2f21c98e",2
"ca90437a61433c535c1539aab8696964d42e5618",1
"cc84fd5dc79495429d3406f9088d01f477b52a7b",1
"ce4d5ce009fe91e1da3740abd9c5941521a1cd07",1
"cea532473773fd64de45002a03a507c794e5b1e1",1
"ceed8467b7db3615d3c9bfa9f3e5525d54c6a161",7
"d065cb3853cf5763a035abbb58f6c5f598af7879",4
"d3ae5af6ec7dbcfa2c7dce1a175e35934b85b274",3
"d55f240991e7d5528d57d66833e8f202dceb39fa",2
"d5629ce34ac7b463d4bf27993ee77d01c79b2532",10
"d7020c20785f7684de4f71ede4fe871fc16f61e7",1
"d7913476c462b480f11e14b6829942f2691c6c01",6
"dc450175c0cfc153b228ad503eefe65a039b46c0",2
"dd60faeca4810cdc377b035ab373ad46b0fb64a5",1
"dda2c1adbab70a9e7ecaf3f83b3419fbd20fb321",6
"dda7aa54b68eab08eec6f5279637ed047cacfcdd",2
"de62ae867bde79366356106e7e4ed65d1b453a8b",1
"e13bcfbbbd5905e3b17977549dc01eb8c48f892d",1
"e419eda5e26b45e3dec1230bf84668ca0c1e8558",1
"e776192e4fcb3b34d8a279d7cc1ea153e96ae2e7",1
"e96c9728dacee1d130874c7f521ee8cbea921eea",6
"e9955c83734d0a545d7822a1feb9c4a8038a62cb",49
"eaef5507fcebaafa7e713139bc7eb9910a6ab5de",1
"eb1b07409f0ccad9970c8a60ded9f2a56d205b9c",1
"eb9568566a284c28cb45bc7c832a08155d6c08bd",10
"ef0175024063536689906e706f83ee9a12af98e3",3
"eff97eb54a1ff17da66f9d1c746eb009feeba889",2
"f1886bb2808a471b18e1416e0f821d08850d116e",1
"f499b06243dfe7d6387c9413411601cd5c20dd2c",1
"f4e421e6e4e6f500c9721140c32f4d5bf300b185",2
"f5d4b64909d91c8de1732d593de419251a61be91",2
"f6cf0f6e5faa4f5c9fc3f515ee0b2894f475c5b5",5
"f84a8e96d14c1a778197bf0b2e4505cb4a79449b",20
"fb8135fa993b77b8cfc0ff652b02424aea3c6754",1
"fb9c0b3360928887038a296c338025ced68e2d8c",1
"fc659dfd69a6b6492726e7abdfadb3bf9f7e58a0",15
"ff2e3d397a415636bd87a29193aec995f586f433",3
"ff4a34be273490d08c7b34a51e309a76c5b2c127",10
"ff61dabdbacfc6ea2737395756ea75e61ad1aa5a",1
