"Commit","EhAutor","Arquivo"
"17ba5de88f557f03a90f313b444caf3403c848f6","Colaborador",1
"1876366b17f2cc4b0c649d394eebfb6046b65746","Colaborador",1
"18c415f5b5543a4d01567a379591738783db343b","Autor",1
"19e4edaf3f99e7c27d0966a05a493ff71e36dfc6","Colaborador",1
"1a16735ce7ae95834e27d5415a21fa51c7790abf","Colaborador",1
"1a42cb2013ec0281f4d342cf275e09f30ec0cfea","Autor",1
"1aabcfdbaed72d091216579463dfd511ad1a7a3e","Colaborador",1
"1b3a9fd6bf57b7fd298a9c69fec1eb395ecef964","Colaborador",1
"1c25b9b06b57ea914aaba094d70b09d0327d393a","Autor",1
"1c6e22a360afc5362d8ac1480ef50afca9fc552a","Autor",1
"1cc02f0395aa85e71927c5a45b4bc8091a7d9ef8","Autor",1
"1ce0836b4a9c1fe453a93d323ca0b806564d559e","Autor",1
"1ce8133282503aadaa46e0eacdb63424ca3cc9b2","Autor",1
"1ceaa83a844cd3ecef25279d60720f910b96f297","Colaborador",1
"1d4f804bc1384a228e54b936581a48ae28938c55","Colaborador",1
"1e16e8829d4da77998835ad2dd80bf5c62b6168f","Colaborador",1
"1ebe4f75cc71de97bd97b8bd7347224e004fb2fe","Colaborador",1
"1ed0b3f7caee09e208080c1cdb5ff8c18d155593","Colaborador",1
"1eef1e5b2f062e6ecaa00c5e618c7e54b156909b","Colaborador",1
"1f23775d10f83ac6eb8e628f4606a80b8f3f3ca9","Colaborador",1
"1ffbe8c7c19b617db14121c9134bf465fb519bd4","Autor",1
"205483d5928dfa89e371cf1b5b7cc7c3226158c8","Colaborador",1
"207392821de25b038b16fb0cea3cf02c574f0753","Colaborador",1
"20788d3b901ca96b4b83971aa3209427ec1391b9","Colaborador",1
"209b3e4b79780c3182d2f1f45c6e37abefd5d965","Autor",1
"20e82ae2a2cb2ab0797b1405b2da7cb7b9a4be0c","Colaborador",1
"216387f6f7ee043df24a84ab2dc53d2827148b5e","Colaborador",1
"21939d36ec1c9504cd68f7fb314cd1d6909c2b0f","Colaborador",1
"21af4cc914394e3afb4f0cb89a8e839536aef5b3","Colaborador",1
"21b4b339d9992ffd410cdfd41bd005a3f58560d1","Colaborador",1
"21d9e6e0fb31a9d77d2f2ec981e158dd0c2c496b","Autor",1
"2232baa41b711b99a9480d25034e6da27dc4f732","Colaborador",1
"2239961279c065d329d02d2454d9ed3d07cb4937","Colaborador",1
"225af8f363e6658f69379048a97117e2225620a9","Autor",1
"2312167d514e5e815efe01edb67c59b680ea7f9b","Colaborador",1
"2368a92b2d1e7feb1a9d9d7b952d5ac31d2ad0fe","Colaborador",1
"23b9a2fda00bd3fbfbb59a8062f342fbf6dd6719","Colaborador",1
"24145c886920f6c01e87015cfc02c994d4d2452b","Colaborador",1
"2464dbfe4c34135bd5f4cdf48acd48777ab53005","Colaborador",1
"2522de85940a988c0da1d793bfb9d2aeb11d1838","Colaborador",1
"253326c52d8b25141dfe5b7dee5204acddd51d38","Colaborador",1
"254a513fd1f3a25cd5f57ccf9551869cf5184f4c","Colaborador",1
"26942c818e05ae2c514483dd8e9fd964ba0f5a0b","Colaborador",1
"26cc10a00cddb67771c9e0da1c6913ac8e22919f","Colaborador",1
"27854a478e445e2097f4b7fec59aded807e388f3","Colaborador",1
"27ae9362d8c5e998de57fd14f5235915d9e7b995","Colaborador",1
"27f0332caee7f81f4ec33aeb4e556ff57f5010d5","Colaborador",1
"27f08ac11d241a9b7d45f9ca014dd496514b0719","Colaborador",1
"28534bd47a511fdfe8a544ddee09eba70debdbf3","Colaborador",1
"286467db825833c48bb384cd5ad72571bf68276c","Colaborador",1
"288ea702f219d4213a5e88d8118ab15113f1f4e0","Colaborador",1
"28d9339777658e523353b98c0884cf47807a4af2","Colaborador",1
"29135161d74e5f6f640ec1fc2ab3ceebc34e339b","Colaborador",1
"29b738b4e6389c81c3cd9896c3d6103372990dc3","Colaborador",1
"2a243fc07453804c5c7768eacb47ffadc5627016","Colaborador",1
"2a25fc41f65ceebf17f1a8424dc220cc85752261","Autor",1
"2a6227941e70971a7ee5904b2d52e8165b515180","Autor",1
"2accfbd6f35c84c0380763a9d1b3be0696ef0211","Colaborador",1
"2b7436558e46dbb2ab795eb02bb39dfb142c664b","Autor",1
"2b8bef1d15afd9cf6eaec1ddb7c8bd2670e0e54f","Colaborador",1
"2bb9ee89fa8617bf5d110ec7242d409a85cd806f","Colaborador",1
"2be0f33e7cce04e568d679e557329ad81919372f","Colaborador",1
"2c21a4778dd2c12d1e24bd7a265edc97947209a9","Colaborador",1
"2e31b96a5a180e2a133e529493c8846c66a6598e","Colaborador",1
"2ec8409046a028d566a27959237169fb9ebfcca7","Colaborador",1
"2edfd187f209701c2edfc877e9dd3c4eeca1cad2","Colaborador",1
"2f56fe4071c3edf1c37d5bb44f61b83df3097d6b","Colaborador",1
"2f7028229520413af857c7844d527b7f070372ff","Colaborador",1
"2f76e90d1a21d24c6d1e136a45cbc4edd32abf93","Colaborador",1
"2f84504413b54687b8807200a4e7d0d4904210d7","Autor",1
"2f89d766fc1f79b8a6c23b21c54c02c2d74e43d5","Colaborador",1
"310dee21f72c765771dffed4f131da3fe93d1c48","Autor",1
"310faa8ec92bb4f154e7fc27e6bd28ce4b4b5944","Autor",1
"31f4e528424cebd1220ba045ce4eb874272242c4","Colaborador",1
"31f92b0ffa1f472f049af7a6207867d786004d5a","Colaborador",1
"321c24b0d770bc34aa6863875e3917798f96137b","Colaborador",1
"323c8655cfc70eee38b38ccf2244fb88171808ea","Colaborador",1
"32629bb5224b67926519966f5afd3ef3bec56bb8","Colaborador",1
"33787340a4efba17e7eb280e0cfe385b33285ea0","Colaborador",1
"338f4650198e7daa92d663b928e00fe7c3f79189","Colaborador",1
"339416b38badcd27d1098b2b50fad1f47b0e0ac9","Colaborador",1
"33ced44f9e141bdc1d96ced0c4aebd4a830a3e99","Colaborador",1
"33ebeec0b562fe87e4c3f6bd2730ca022d3800c5","Autor",1
"342c4eab2a0565de456f1f3efcc41b635544160e","Autor",1
"34a2ebdc4f44fb1e388399df9c00c8f9edfd8512","Colaborador",1
"34d20f482fcba8568bfe88e8e1b1b5e19e3a90f5","Colaborador",1
"35a5a6c16d51100e32121b2e0538c33107293960","Colaborador",1
"35f2e1768b9cb2da5cedc6f0c1c2d88a6ce27bb0","Colaborador",1
"364450bf8d8e7acdc624d13137f98a9e8432a714","Colaborador",1
"3645008e229306081b68da9689561f4f02a482d7","Colaborador",1
"364acf40aac811113591f9f958a1e5ed0c8c3991","Colaborador",1
"36694673479aa89305b2b122c8c3300adea017c8","Colaborador",1
"368971ec8b7676f8594f852e800a901950fca2dc","Colaborador",1
"36ac0b59b0185030224f4411c96d8ba7c778f428","Colaborador",1
"36fa2a0abdc429f3252adbd64c0d0a76d0141f42","Colaborador",1
"377e3ca5e6e7a2c86f8828a271b4c01e5118656d","Colaborador",1
"38734eeb45276c429e1c98d8394dbfcc2b79cc16","Colaborador",1
"389c1f20adbc5807f4cccf198eceb3d8bd8a27cf","Colaborador",1
"38ed8795ab3194b5a9af9bd4f0d065085a50c67c","Colaborador",1
"38ef3a592c80e45b617c490ecd2b228447a94230","Colaborador",1
"392254413997c67d8f580eae6359cf101baddcb4","Colaborador",1
"3922e7afc36fbff68fc312d51de7055cebbd1d24","Autor",1
"397c7eea385c22b6033e0310badfadbd9f578422","Colaborador",1
"39d84f4f6abd8b4f537e4e06d67b3b1907116bec","Colaborador",1
"3a05d2df0f624d76d0dd7ddf945d72a128894490","Colaborador",1
"3a1ba773b0a451d5da76d1370158f87eb19319dd","Colaborador",1
"3a1d63dc693fbe386b4118c2544b546c251fde03","Autor",1
"3a51203c48301dcd1b61f72d520a29a5071b9dad","Autor",1
"3a5a759bb79d1cac2a09eba617fe4043ecc18a01","Autor",1
"3ab6ef0aa14d81e6203b057976396dc8bad36036","Autor",1
"3b5bcea01036421b9541a024e62804e250934a2e","Colaborador",1
"3b5d69558326261088aeb34185b5efa1f9fe28b0","Colaborador",1
"3bb8683a796b347dfe6e2f7957ac36af4653bb3c","Colaborador",1
"3bdde42e40a99c173fbde2633591e1ce5c0b1ca0","Colaborador",1
"3c1c95399bb2c64b9423c6aab3d9fd0cc1a15619","Colaborador",1
"3d2d0b52a3f36f90d74701a620980bf360cf7368","Colaborador",1
"3d7f3e57b5e98c3a71f4d3e9f36a983c64f8164d","Colaborador",1
"3dbfd300ff6e39984820f48f724611e81bb69729","Colaborador",1
"3de7bde0e1a02a3e990af6993e71f0ddb93a0a1a","Colaborador",1
"3dfd0cd62a5cdfafb1e499f62d507911e3b4b3a7","Colaborador",1
"3dfe93776f4534ce23b6246835d0b90444e23475","Colaborador",1
"3e61d7985c883bf2beea27513a7249a9f520bcd2","Autor",1
"3f2b5a6670f4e8338715c92849d1efc96bb55807","Colaborador",1
"3f68453d4aa616383d9bdb12f827dcd51df88519","Colaborador",1
"3f705ba9a5e7629080f14898959daf2397693c82","Colaborador",1
"3f7a169c2d114969748cca0a979a3270abe1f52a","Colaborador",1
"3fceee058f02e6c81ea6d57b8783cd2dbe0f559b","Colaborador",1
"40683870eaff8cc7413c19eb13c03c2988245df3","Colaborador",1
"408dbac80177bb471000a447dadb5c3d76a2bf6c","Colaborador",1
"40b70d53737c52ad3c025b47c42b2c9a52fb5764","Autor",1
"40ca77a7215832e8dc12056308f13db619e7494b","Autor",1
"413de0a56a9dfb5fb383309165d3175372005ead","Colaborador",1
"416bb9320f31fcd97b092b95bc08c1db5af8bd7a","Colaborador",1
"41ffb1c950ad71b57f457c9664f31b48b47cbf1e","Colaborador",1
"421f95deb5835b9e0e92b5dccfa7794664235949","Colaborador",1
"4250328102204396076e1a6223b358e98307d640","Colaborador",1
"42b438b7dcf31dc4be9a6f9db4987bc1acacd0a6","Colaborador",1
"4314d63792786b89c0ecd0768643cf778fe79267","Autor",1
"43309056acfc183659bf1f0847d8382a510acc44","Colaborador",1
"434801a39c8f8883fe5257db02bed70052b3b6b4","Colaborador",1
"438b3caedb551f359d1052fb9aa79a9d3826339f","Colaborador",1
"4393a9ad6bfe8f7d95d6cd3fa130c34704a61352","Autor",1
"44db02364ec63f491ae6b3a70f4495b7f200f708","Colaborador",1
"453ceae85f3c83e0f241c1c201c9af0865348bac","Colaborador",1
"4554a54a6cc6099021242e8404f11c47c77de250","Colaborador",1
"455e8a42810b5906c9f6edb4d3de15e54ab59d05","Colaborador",1
"45625eceb4bddc69852b0fb76e8482824557558c","Colaborador",1
"4567935fe401006ee1a6b8174a4f7f164a08cc66","Colaborador",1
"468877578ac34229c8df2c6374a07e0b4014c97e","Colaborador",1
"469317d9bd4d5ca442b32949fa26abcef16948b8","Colaborador",1
"470d64c2dd035156ceac181470ffff6474f556d1","Colaborador",1
"4748a3346e10f8ab7bacdcee95ba6a941711a01c","Colaborador",1
"47dc5f7b544ad56076dab5ba073e6589ba63c228","Colaborador",1
"48015617d359cd1b4278eea1159a99ebb7e71e49","Colaborador",1
"483bcad21d1bc9298c76ffe674a620e7e1716578","Autor",1
"48a2460393c634db373caad3f48f417ee64d15a8","Colaborador",1
"48dc6ebf5cfeca26aabd3dfd08605bceae3ea14c","Colaborador",1
"48e6fad71c2a858430418c8a192ef4a44f508462","Colaborador",1
"4911714f7464e8a519bc5ffa8e6f487cffaa7227","Colaborador",1
"492e67163e17767bc374f276ee8ca7e3ad3b7b9a","Colaborador",1
"492ef9c964e1b253cdbc65874869b03554ae11f5","Colaborador",1
"494e75ac831a5fb2a4ff4da8fac1db3b71366055","Colaborador",1
"4aa2cd69ae84e59e2495b5d272eb3b3067ce3bf1","Colaborador",1
"4aa590288b82700722cdfdceff51c08ffc9b6398","Colaborador",1
"4aad3c0eb0f7e112d50296e48878e332519f0333","Colaborador",1
"4ab78af90a0f54665a8c1aca16745d2f641c7efb","Colaborador",1
"4ace0e1530fcb80fc16deeaab09c234916ad2c65","Colaborador",1
"4b4700ceca35a9cbaf8149aafd124a7a77e45a63","Autor",1
"4b52ef8e7606e2a1519fe70e9943d9bafe0f3ee9","Colaborador",1
"4b65a89cf4303d64762ed4cad4ca469adab794ce","Colaborador",1
"4bd73b69478dd64babf3d05170bc7b1a555208eb","Colaborador",1
"4c02a5930aae8c315438aba2223fe37cbedfa8e3","Colaborador",1
"4c0740c8de6b8caa8fe541bafd523b173e8f800b","Colaborador",1
"4c49647788f64676bfc1f63e5f446b7289cdc800","Colaborador",1
"4c8f7269ff1b90bead3619458cf493af76092933","Colaborador",1
"4c9c43d4d4255f88ac302ee91347fbca87254af2","Colaborador",1
"4cf1ca4338f6d57087dc86c003857112f7a3645e","Colaborador",1
"4cf2465c7110b7e22daef0883bfeae7441271f46","Colaborador",1
"4cfdb3c09571c22206ca38f652283be7180f8636","Colaborador",1
"4d694dadd86aa009b4b38cf73e633dc9a79ff4df","Colaborador",1
"4da9d314bcd133f10e4285a54cc496d8555b1f6a","Colaborador",1
"4db4affbaf6800eaa8dddb5dd8a302fbe4059494","Colaborador",1
"4dc4b2efac7cdf67c644daec3dd883d21bed70f8","Colaborador",1
"4ddead1e1cbcd05128a51943e4caea161353764a","Colaborador",1
"4deeb795f60a3daa631f0d1f2ecf58825a56cde8","Autor",1
"4e4876104d524d578b59be4981769edf4cce4c4d","Colaborador",1
"4e8aa822dc480149969056b2a411e8ee60aa5a48","Colaborador",1
"4ea113b7f088feb66ac7a55facb36e9441215457","Colaborador",1
"4ea93e69bca71da72e28286a7c9c0033f3c5bbf5","Autor",1
"4ea97d8bc7849cde9658d21a945705656cf36112","Colaborador",1
"4ec05bf61447e558d6dc0e2cca7b23c1e8d503d0","Colaborador",1
"4f31b7f242ecbc765d67920b11560e24445f8496","Colaborador",1
"4fa1816cf6ec35ff5e868470430707482fb30266","Colaborador",1
"50d2d492201dcc1c74f04204f7f3d58cc0f3da8a","Colaborador",1
"51d1e2be1bc9d27c50872d488acc6580fb74592a","Autor",1
"51df269afe6f411f4d424bae2785db8ad3618ece","Colaborador",1
"526a6ad5f67defdaf329066f55acd0edbe907b99","Colaborador",1
"526f839764624d28418a89f8535bfa7129f32026","Colaborador",1
"52a566af97df73942b2fe2548d324fb2c35bb2f5","Colaborador",1
"53c750266395ca7a0017446dfb5167e470a19e75","Colaborador",1
"53f7051b1bfc57011b279e7fb8e351bbdfd411f3","Autor",1
"54028e59436a2c47c54ceffd3ef290f9bf4b86b8","Colaborador",1
"5408b613f895f5203dd313e3715889bc7970570b","Colaborador",1
"54380f53a24ce0abefb29bfbe4ca68bfbeb581a4","Colaborador",1
"549a5101e7d59bec9af1a4d90afe714ceff5c5dd","Colaborador",1
"54a066a8a9a40c91065a7941e877a0ba4ad20097","Autor",1
"551019baf6b4ef58ff22d917a8c89d069a00dbb1","Colaborador",1
"5541ea8aaf31af7e7c95b5b329ac7302125f29ea","Colaborador",1
"554d4400ab4200075a5e074b6f88aafe783e8e3a","Colaborador",1
"5578c3719e89e6bf1913aa70531179cfea3f661f","Colaborador",1
"55b921dab20d85eee955213e5f51b620f6e9f192","Colaborador",1
"562a68513e1bc14c1d181a58dd305bb354780709","Colaborador",1
"565a751ca2ee4846a305a236874d702cb6281586","Colaborador",1
"569a1d27b45093508edfe754900db25bc2b81de0","Autor",1
"56d6bc2e8855d25e03816509a0137c3a70410ae6","Colaborador",1
"573c9d434f89ec00d89d8da3465eb0b162135fac","Colaborador",1
"575d067998ac9e7003094d43e15458507d72a338","Colaborador",1
"5765a2224946b953ec6702bd01205af475f8c80a","Colaborador",1
"577c1f03055e3b8c6ca9b7b8883eab1875f0a307","Autor",1
"5808e7b8c8fe36fd1a7233c51438b98c0d57263e","Colaborador",1
"58219ca22fec86fd4e006a74838431e7d34654b6","Colaborador",1
"58e9d5d59d5defad892a8dc21c3401c075720989","Autor",1
"590c8b0987f192ae588f6d952bfff5b398c4cb8b","Colaborador",1
"590fb8c481e5a36b7a0826b157cbe8415d1b33a9","Colaborador",1
"5975f31ff0d89fd965ec3aeaae7357263ada206b","Colaborador",1
"59a82b40b0f738e2ef463a5232f2048714f76192","Colaborador",1
"59c39b886da8f67da41b90af42d67e95587876df","Colaborador",1
"59e655b0209edd7c827b41945df89ddd4b40f01b","Colaborador",1
"5a1d1b5369135b13e97c5c255b1fea4467a9ea34","Colaborador",1
"5a5ad7a5fa85bbeacc588c0abd1904f43bb245e5","Colaborador",1
"5ad9884ff1c5ce773b294e8afb8101df3045bbcf","Autor",1
"5af0307f11c7e877676160f11b55092c526f3929","Colaborador",1
"5b0a0ded05d55897e1b51a38339440335edb5156","Autor",1
"5b79cd52f440a7e1ce418f87b92b526765719c54","Colaborador",1
"5b9a28f2b82bf3b630fa96666f48dffb65517261","Colaborador",1
"5b9c04433236518c7d290f286006f52d031c4918","Colaborador",1
"5bcd0a8c14f1fadddfd8ddf129958dbcec08061a","Colaborador",1
"5be76ae2525b00c51aaa122cb9c4121ab0005496","Colaborador",1
"5c55ccdf4f821e90df20fc871d846ec12403051c","Colaborador",1
"5c5f593ffb442219d4e0d0fb82ed900ffb89756f","Colaborador",1
"5c60b2367ee41cca4a2e43f8bb74797f4c066e60","Autor",1
"5c66b812893ff39c4ced7f9d1469fceab2283eec","Autor",1
"5c92dec542268d5ddb4eb99bc90105241cb0809f","Colaborador",1
"5cb1700702a6ba9990439d0deb7ba7ade113ed68","Colaborador",1
"5cc23552a725277c5d343a745162e279f90fcfd6","Colaborador",1
"5d1df4fdf4e63533cdb53cadcef6990e07f7b949","Colaborador",1
