"Commit","Variabilidades"
"2a6227941e70971a7ee5904b2d52e8165b515180",3
"2ad31ae31f47d788b0ee83a708654f26e2edfebb",2
"2ae022da7e88e330085f1ffa67b546a6df6ba717",3
"2b667e49232dd36aa7ea3a7382f265fd7f97d2cd",27
"2b6e59d96819e18a1852a7ac7ab08b19163dfe75",7
"2b7436558e46dbb2ab795eb02bb39dfb142c664b",3
"2be0f33e7cce04e568d679e557329ad81919372f",1
"2e8aa25844711968788f6ab80257d1102b950e6e",1
"2ec1fc60c3e3354163aa3daf30facac239d7d05d",1
"2f7028229520413af857c7844d527b7f070372ff",2
"2f76e90d1a21d24c6d1e136a45cbc4edd32abf93",2
"2f89d766fc1f79b8a6c23b21c54c02c2d74e43d5",1
"3097f618f28306e893ceb159a994a96eaee0d27c",40
"310dee21f72c765771dffed4f131da3fe93d1c48",2
"310faa8ec92bb4f154e7fc27e6bd28ce4b4b5944",8
"316f97a063959781f805fd68c0d9266247b2804b",8
"31aee0d0c073f396e972e4fae61c910250934b4e",27
"31d66245ea51a16ab6a64fcaf3435934a6465db0",2
"31f4e528424cebd1220ba045ce4eb874272242c4",1
"323c8655cfc70eee38b38ccf2244fb88171808ea",1
"32d6a74293dc2aaada715d2d3b563cffdf8076b7",1
"33188acf8f43f793a0c07f07c2388cbab1f9f758",1
"33893095b58eb657e1ac05e3c4aee5a20bf19b07",2
"339ef1ec97f54a97a589946933f1cc6b0993fe21",18
"33b25bf1a845317f15534da29f291e983c918ef4",9
"34713ce23cdbc35de81049d89dcba5a1abbecd86",4
"35cbe7640baea6fc8466ac14db877e42505b56a7",5
"363ae65e2b20c06895d4c4c065368654ae9eba63",3
"364acf40aac811113591f9f958a1e5ed0c8c3991",1
"36694673479aa89305b2b122c8c3300adea017c8",1
"368971ec8b7676f8594f852e800a901950fca2dc",3
"377657d1d63d62aca585f1b10b5822767008a214",2
"37ab4d946cdb8dfedf9edd9cd371bdc8b243ded7",2
"37f116a9005ea5f082a7c4ce6ec6854b01d4b02d",2
"38d73aff677d73f62c89952f3137cfc21ffab1b8",2
"38e6e774192a73f40c2cf2a4fc23989b7c9259d6",2
"3922e7afc36fbff68fc312d51de7055cebbd1d24",2
"3a05d2df0f624d76d0dd7ddf945d72a128894490",1
"3ab6ef0aa14d81e6203b057976396dc8bad36036",2
"3bb8683a796b347dfe6e2f7957ac36af4653bb3c",1
"3bdde42e40a99c173fbde2633591e1ce5c0b1ca0",1
"3c1c95399bb2c64b9423c6aab3d9fd0cc1a15619",1
"3cd7cffd0c17c1bd31d7dc9c52923179a557caa0",2
"3d2d0b52a3f36f90d74701a620980bf360cf7368",1
"3d5a520610bf787e5c6e3fccf9814de73f548e64",2
"3de7bde0e1a02a3e990af6993e71f0ddb93a0a1a",1
"3dfd0cd62a5cdfafb1e499f62d507911e3b4b3a7",1
"3f2879bf60397a9fdfd6b80d073a9d21b88fac1e",1
"4009a76e9724e2ef936add6d3d7c05ca4d143500",7
"408b42126507e916c98f805ad91ee83f482a3ecf",1
"40afb685704f1a5bf8d9edc0b5c7ec7f25e94b77",1
"413138a5ca2774895c03512b5948d80a7c19e760",1
"416bb9320f31fcd97b092b95bc08c1db5af8bd7a",1
"418783e7608774ba5796d774f689aecdc216f0ed",3
"4198360421ded7c83fb5e36e8eff8e2058d3eeaf",1
"41db297e63fa45316ec36ffccfbe260726c02a8f",30
"42ed02ed9aa84f5f422178363e510c4aced7b837",2
"4310a4d813c8870541e4f104d6ae253dfbe2d02f",2
"4393a9ad6bfe8f7d95d6cd3fa130c34704a61352",14
