"Commit","EhAutor","Arquivo"
"15c89fc606994be2192542a0dcf45a20f7aaae13","Autor",1
"16f2068fadd1cdbb08b76f65f8f9e23415eb2360","Autor",1
"1703b674091f0ff36b99ebd3702dced12d91c83b","Autor",1
"171ab51db5e564657018e85e2abc825ffd221a17","Autor",1
"176d6099aaaadd4126b5a3e2f267f1d381fe0123","Autor",1
"177fc95219678bb00274dfe85a2152ce34cfd26a","Colaborador",1
"178e7c898f090562edff5becae60959e5d4f9498","Colaborador",1
"179021ca1834e57fbf3b1d7af90a5b426e5486b8","Colaborador",1
"1790afc37fadcd84edd61940e812e3bc75db4ed2","Autor",1
"1790afc37fadcd84edd61940e812e3bc75db4ed2","Colaborador",1
"1798e226ffab72cab991c6da94cd8df4cd88407f","Autor",1
"17c3512f22ace4408769defdd10d65e9b1901998","Colaborador",1
"18413d698ac59cdba35d3e39275988e9e803e008","Autor",1
"186309f529cae03333eb7a80822d8e56e08061e2","Autor",1
"18fd43840ca3ad511f2e10fd31a0e090296424c1","Autor",1
"18fd43840ca3ad511f2e10fd31a0e090296424c1","Colaborador",1
"1951de6e40ea10329af9645b2311bf51c8687dce","Colaborador",1
"19bc091432f1508501637b0f58699d09e3a9f4d4","Colaborador",1
"19eed747a15a4830007032859dd9cb5624dfc822","Colaborador",1
"1a7eec4aa5c28b9fd41d3ca782a6339c04dd287d","Colaborador",1
"1c7bc237dfc01c13f194f5103a4c14d98974e0fa","Autor",1
"1c9d95c37a66189d85c7151737986e89576e8d64","Autor",1
"1cb3075ed6aa9e730772d3145624c62c556047b3","Autor",1
"1ce3b7fa2493a9bc4f3b0ba7dcf10934085d6439","Colaborador",1
"1d133a52edecaf4a7bda0a6da17b17f6c0b34010","Autor",1
"1d6a2b3d6fc6db5f1b4be3e5ceba1ff9e52b2f04","Colaborador",1
"1df869edc39e1f04ee9d3eb44bc46cdd9065513f","Autor",1
"1dfa1c37f22f212efde1c2192ea41a4397cea60f","Autor",1
"1e115c522d02b2cdef721b30a5811c6e68e3c598","Colaborador",1
"1ebe6dc37d2edaad3d5282d94d0d0e0a683c6920","Autor",1
"1faaf71de46834623ee362a17fcc1774edd754eb","Autor",1
"1fb0e6db2ca5f54643bb5e1e6f7f7b9faaff24ce","Colaborador",1
"2045be07292988c5059c47719aec18b6f5273429","Colaborador",1
"20956e757e85e12dae8cccc1b89858af74e8bb53","Autor",1
"20a63070e2c2991b99e0cec034cbd1c2ba40a540","Colaborador",1
"20a8fc4ea861d11a2860923e081bf88436971fcd","Colaborador",1
"20fc28848148320064d81a4f07f9f759155e04d0","Autor",1
"21327b7d93ed01a9436085c1570cd025071bdfcb","Colaborador",1
"22d5b62336f1eba0c2ac4db9e0995db9872fa57a","Autor",1
"2304093289a34b6d5afd53e362a493acb5325f28","Colaborador",1
"23be07f40cf5d9077f6575f3ea9670f8b0f0d6cd","Colaborador",1
"241d0e48de1713fd96cda7967958420a2c337052","Colaborador",1
"24777f99d7eacbaddfcf19835c8bfbfef72345c2","Autor",1
"24a34c36330a228cf4fda3f6888281a6bb98f21a","Colaborador",1
"24f4a8657642e66aa94774e75886c72d62261e91","Autor",1
"25222e9b1ce89edd581fe8f0d46ea9d6ff23f5d4","Colaborador",1
"254ba2a1f6f0d53fe612ff995271d326ccaf3c24","Colaborador",1
"259cdb57e37d88b6821e5805408041ba6bc493f9","Autor",1
"2634c77aae5e7b600eab2fd8bad4547bcefbc029","Colaborador",1
"267b0bf6fc598a95e7be406b4a294f81f835284e","Colaborador",1
"26942e6b6ca4ce99e0af9515ae89bd503cd36d15","Colaborador",1
"26d9155e870fc5b00c6e124ec49dd9241f296372","Colaborador",1
"26ebaa3bd3e3d31d1d1000ea96f04a7eebfd221f","Autor",1
"2708d6deaa6001c4cb905176e9d54d544acc4cfe","Colaborador",1
"2799a9ab3e4a32de260fb5604a265d66d28872ab","Autor",1
"2806a1d90bd767c1a7762a6dad2442127a6c6e94","Colaborador",1
"29bf342675c80f7ef547ddb4348ff8fcb8ecca7a","Autor",1
"29c962fe060231397b5fbe53a3e35c5cfb5a0381","Autor",1
"2a04983b9dca642cbbc655c3238da268b773d5c7","Autor",1
"2aae4e060f1a218bf7692fcad1705d584a112b63","Autor",1
"2ad699f56e2fbff6b5b0723daf4bb39dd0edc62b","Colaborador",1
"2bcb880dc84fb03218894709eed0b8816602b557","Autor",1
"2c343ed5d8eb4c36e4d9980a01910f2d68a07e77","Colaborador",1
"2c4f6b29a11895f7927d9a9febe91304ed9e1764","Colaborador",1
"2cc5eb90d6d9f2411f4df713e8054eec27695f61","Colaborador",1
"2cffeb74017ed9dccf780855c626ab1b9173c42f","Autor",1
"2d2bb12e3d03e26296b19ac6532dd0db49484a6f","Autor",1
"2d44ae1ea9671f14f0b581c4eeab22fb919a36f5","Autor",1
"2d52ff9170df2dd66eaf31922807d0360fa77e1b","Autor",1
"2d57e56bdc2074af8b36a5c93a81146e79288a77","Autor",1
"2e131dc93fd08ba68693680a7dacd676832cb525","Colaborador",1
"2e710f4241fe0bb9c48b87b18e01584e577a89d8","Autor",1
