"Variabilidades","Data","EhAutor","Desenvolvedor"
"","2013-01-01","Colaborador",2
"","2013-02-01","Autor",2
"","2013-02-01","Colaborador",2
"","2013-03-01","Autor",1
"","2013-03-01","Colaborador",2
"","2013-04-01","Autor",1
"","2013-04-01","Colaborador",1
"","2013-05-01","Autor",1
"","2013-05-01","Colaborador",1
"","2013-06-01","Autor",2
"","2013-06-01","Colaborador",1
"","2013-07-01","Autor",1
"","2013-07-01","Colaborador",1
"","2013-08-01","Autor",1
"","2013-08-01","Colaborador",1
"","2013-09-01","Colaborador",1
"","2013-10-01","Colaborador",1
"","2013-11-01","Autor",1
"","2013-11-01","Colaborador",1
"","2013-12-01","Autor",1
"","2013-12-01","Colaborador",2
"","2014-01-01","Autor",1
"","2014-01-01","Colaborador",1
"","2014-02-01","Colaborador",1
"","2014-03-01","Autor",1
"","2014-03-01","Colaborador",1
"","2014-05-01","Autor",1
"","2014-05-01","Colaborador",1
"","2014-06-01","Autor",1
"","2014-06-01","Colaborador",1
"","2014-07-01","Autor",1
"","2014-07-01","Colaborador",1
"","2014-09-01","Colaborador",1
"","2014-11-01","Autor",1
"","2014-11-01","Colaborador",1
"","2014-12-01","Colaborador",1
"","2015-01-01","Colaborador",1
"","2015-02-01","Colaborador",2
"","2015-03-01","Autor",1
"","2015-03-01","Colaborador",1
"","2015-05-01","Colaborador",1
"","2015-07-01","Autor",1
"","2015-07-01","Colaborador",1
"","2015-09-01","Colaborador",1
"","2015-10-01","Autor",1
"","2015-10-01","Colaborador",1
"","2016-01-01","Colaborador",1
"","2016-05-01","Colaborador",1
"","2016-06-01","Colaborador",1
"","2016-07-01","Colaborador",1
"","2016-09-01","Colaborador",1
"","2017-04-01","Colaborador",1
"","2017-05-01","Autor",1
"","2017-05-01","Colaborador",1
"","2017-07-01","Colaborador",1
"","2017-08-01","Colaborador",1
"","2017-10-01","Autor",1
"","2017-12-01","Colaborador",1
"","2018-06-01","Autor",1
"","2018-06-01","Colaborador",1
"","2018-08-01","Autor",1
"","2018-09-01","Autor",1
"","2018-09-01","Colaborador",1
"","2018-12-01","Colaborador",1
"","2019-06-01","Autor",1
"","2019-06-01","Colaborador",3
"","2019-07-01","Colaborador",1
"","2019-08-01","Autor",1
"","2019-08-01","Colaborador",2
"","2019-09-01","Autor",1
"","2019-09-01","Colaborador",1
"","2019-11-01","Autor",1
"","2019-11-01","Colaborador",1
"","2020-01-01","Autor",1
"","2020-01-01","Colaborador",1
"","2020-02-01","Colaborador",1
"","2020-03-01","Autor",1
"","2020-03-01","Colaborador",1
"","2020-07-01","Autor",1
"","2020-07-01","Colaborador",2
"","2020-08-01","Colaborador",1
"","2020-09-01","Autor",1
"","2020-09-01","Colaborador",2
"","2020-10-01","Autor",2
"","2020-10-01","Colaborador",2
"","2020-11-01","Autor",2
"","2020-11-01","Colaborador",2
"","2020-12-01","Autor",2
"","2020-12-01","Colaborador",1
"! (HAVE_GETADDRINFO) || ! (HAVE_GETNAMEINFO)","2005-04-01","Colaborador",1
"! (HAVE_GETADDRINFO) || ! (HAVE_GETNAMEINFO)","2008-09-01","Colaborador",1
"(G_OS_WIN32)","2015-09-01","Autor",1
"(GCRY_THREAD_OPTION_PTHREAD_IMPL) && !(G_OS_WIN32)","2008-04-01","Colaborador",1
"(GCRY_THREAD_OPTION_PTHREAD_IMPL) && !(G_OS_WIN32)","2009-11-01","Colaborador",1
"(HAVE_GETADDRINFO)","2005-04-01","Colaborador",1
"(HAVE_GETADDRINFO)","2008-09-01","Colaborador",1
"(HAVE_GETHOSTBYNAME_R_GLIB_MUTEX)","2002-11-01","Colaborador",1
"(HAVE_GETHOSTBYNAME_R_GLIB_MUTEX)","2003-08-01","Colaborador",1
"(HAVE_GETHOSTBYNAME_R_GLIB_MUTEX)","2003-09-01","Colaborador",1
"(HAVE_GETHOSTBYNAME_R_GLIBC)","2002-11-01","Colaborador",1
"(HAVE_GETHOSTBYNAME_R_GLIBC)","2003-08-01","Colaborador",1
"(HAVE_GETHOSTBYNAME_R_GLIBC)","2005-04-01","Colaborador",1
"(HAVE_INET_PTON)","2002-11-01","Colaborador",1
"(HAVE_INET_PTON)","2003-08-01","Colaborador",1
"(HAVE_INET_PTON)","2005-04-01","Colaborador",1
"(HAVE_INET_PTON)","2008-04-01","Colaborador",1
"(HAVE_INET_PTON)","2008-09-01","Colaborador",1
"(IPPROTO_IPV6) &&  (IPV6_V6ONLY)","2014-03-01","Colaborador",1
"defined (G_HAS_CONSTRUCTORS)","2015-09-01","Autor",1
"defined(G_OS_WIN32)","2009-11-01","Colaborador",1
"defined(HAVE_GETHOSTBYNAME_R_HPUX)","2002-11-01","Colaborador",1
"defined(HAVE_GETHOSTBYNAME_R_HPUX)","2003-08-01","Colaborador",1
"defined(HAVE_GETHOSTBYNAME_R_HPUX)","2005-04-01","Colaborador",1
"defined(HAVE_GETHOSTBYNAME_R_SOLARIS)","2002-11-01","Colaborador",1
"defined(HAVE_GETHOSTBYNAME_R_SOLARIS)","2003-08-01","Colaborador",1
"defined(HAVE_GETHOSTBYNAME_R_SOLARIS)","2005-04-01","Colaborador",1
"defined(HAVE_INET_ATON)","2002-11-01","Colaborador",1
"defined(HAVE_INET_ATON)","2003-08-01","Colaborador",1
"defined(HAVE_INET_ATON)","2008-04-01","Colaborador",1
"defined(HAVE_INET_ATON)","2008-09-01","Colaborador",1
"DUMP","2002-03-01","Colaborador",1
"DUMP","2003-08-01","Autor",1
"DUMP","2003-08-01","Colaborador",1
"EAI_OVERFLOW","2005-04-01","Colaborador",1
"EAI_OVERFLOW","2008-09-01","Colaborador",1
"EPROTO		/* OpenBSD does not have EPROTO */","2001-09-01","Colaborador",1
"EPROTO		/* OpenBSD does not have EPROTO */","2002-11-01","Colaborador",1
"EPROTO		/* OpenBSD does not have EPROTO */","2003-08-01","Colaborador",1
"FIXME","2009-07-01","Colaborador",1
"FIXME","2010-05-01","Colaborador",1
"FIXME","2012-12-01","Colaborador",1
"G_DEFINE_CONSTRUCTOR_NEEDS_PRAGMA","2015-09-01","Autor",1
"G_DISABLE_CHECKS","2009-04-01","Colaborador",1
"G_ENABLE_DEBUG","2001-11-01","Colaborador",1
"G_ENABLE_DEBUG","2003-08-01","Colaborador",1
"G_ENABLE_DEBUG","2003-12-01","Autor",1
"G_GNUC_BEGIN_IGNORE_DEPRECATIONS","2012-02-01","Colaborador",1
"G_GNUC_BEGIN_IGNORE_DEPRECATIONS","2012-07-01","Colaborador",1
"G_GNUC_BEGIN_IGNORE_DEPRECATIONS","2012-11-01","Colaborador",1
"G_GNUC_BEGIN_IGNORE_DEPRECATIONS","2013-02-01","Colaborador",1
"G_GNUC_BEGIN_IGNORE_DEPRECATIONS","2015-08-01","Autor",1
"G_GNUC_END_IGNORE_DEPRECATIONS","2012-02-01","Colaborador",1
"G_GNUC_END_IGNORE_DEPRECATIONS","2012-07-01","Colaborador",1
"G_GNUC_END_IGNORE_DEPRECATIONS","2012-11-01","Colaborador",1
"G_GNUC_END_IGNORE_DEPRECATIONS","2013-02-01","Colaborador",1
"G_GNUC_END_IGNORE_DEPRECATIONS","2015-08-01","Autor",1
"G_HAVE_ISO_VARARGS","2013-12-01","Colaborador",1
"G_OS_UNIX","2009-08-01","Colaborador",1
"G_OS_UNIX","2009-09-01","Colaborador",1
"G_OS_UNIX","2011-12-01","Colaborador",1
"G_OS_WIN32","2008-01-01","Autor",1
"G_OS_WIN32","2008-01-01","Colaborador",1
"G_OS_WIN32","2008-04-01","Colaborador",1
"G_OS_WIN32","2008-09-01","Colaborador",1
"G_OS_WIN32","2009-06-01","Colaborador",1
"G_OS_WIN32","2009-07-01","Colaborador",1
"G_OS_WIN32","2009-11-01","Colaborador",1
"G_OS_WIN32","2010-12-01","Colaborador",1
"G_OS_WIN32","2012-04-01","Colaborador",1
"G_OS_WIN32","2013-02-01","Colaborador",1
"G_OS_WIN32","2015-09-01","Autor",1
"GCRY_THREAD_OPTION_PTHREAD_IMPL","2004-10-01","Colaborador",1
"GCRY_THREAD_OPTION_PTHREAD_IMPL","2008-04-01","Colaborador",1
"GNUTLS_CERT_NOT_TRUSTED","2005-04-01","Colaborador",1
"GNUTLS_CERT_NOT_TRUSTED","2009-11-01","Colaborador",1
"HAVE_APACHE","2006-06-01","Autor",1
"HAVE_APACHE","2006-06-01","Colaborador",1
"HAVE_APACHE","2007-10-01","Colaborador",1
"HAVE_APACHE","2008-01-01","Autor",1
"HAVE_APACHE","2008-01-01","Colaborador",1
"HAVE_APACHE","2012-08-01","Colaborador",1
"HAVE_APACHE","2013-02-01","Autor",1
"HAVE_APACHE","2013-02-01","Colaborador",1
"HAVE_APACHE","2014-02-01","Autor",1
"HAVE_APACHE","2014-02-01","Colaborador",1
"HAVE_APACHE","2020-10-01","Colaborador",1
"HAVE_APACHE_2_4","2013-12-01","Colaborador",1
"HAVE_BIND_TEXTDOMAIN_CODESET","2012-04-01","Autor",1
"HAVE_BIND_TEXTDOMAIN_CODESET","2012-04-01","Colaborador",1
"HAVE_BIND_TEXTDOMAIN_CODESET","2015-09-01","Autor",1
"HAVE_CONFIG_H","2001-06-01","Autor",1
"HAVE_CONFIG_H","2001-06-01","Colaborador",1
"HAVE_CONFIG_H","2001-07-01","Colaborador",1
"HAVE_CONFIG_H","2001-08-01","Autor",1
"HAVE_CONFIG_H","2001-09-01","Colaborador",1
"HAVE_CONFIG_H","2001-10-01","Autor",1
"HAVE_CONFIG_H","2002-11-01","Autor",1
"HAVE_CONFIG_H","2003-08-01","Autor",1
"HAVE_CONFIG_H","2003-08-01","Colaborador",1
"HAVE_CONFIG_H","2003-09-01","Colaborador",1
"HAVE_CONFIG_H","2003-11-01","Autor",1
"HAVE_CONFIG_H","2003-11-01","Colaborador",1
"HAVE_CONFIG_H","2003-12-01","Autor",1
"HAVE_CONFIG_H","2003-12-01","Colaborador",1
"HAVE_CONFIG_H","2005-06-01","Autor",1
"HAVE_CONFIG_H","2005-06-01","Colaborador",1
"HAVE_CONFIG_H","2006-06-01","Autor",1
"HAVE_CONFIG_H","2006-06-01","Colaborador",1
"HAVE_CONFIG_H","2007-03-01","Colaborador",1
"HAVE_CONFIG_H","2007-11-01","Autor",1
"HAVE_CONFIG_H","2008-01-01","Autor",1
"HAVE_CONFIG_H","2008-01-01","Colaborador",1
"HAVE_CONFIG_H","2008-02-01","Autor",1
"HAVE_CONFIG_H","2008-02-01","Colaborador",1
"HAVE_CONFIG_H","2008-03-01","Autor",1
"HAVE_CONFIG_H","2008-03-01","Colaborador",1
"HAVE_CONFIG_H","2008-04-01","Colaborador",1
"HAVE_CONFIG_H","2008-09-01","Colaborador",1
"HAVE_CONFIG_H","2008-10-01","Autor",1
"HAVE_CONFIG_H","2008-10-01","Colaborador",1
"HAVE_CONFIG_H","2008-11-01","Colaborador",1
"HAVE_CONFIG_H","2009-02-01","Autor",1
"HAVE_CONFIG_H","2009-02-01","Colaborador",1
"HAVE_CONFIG_H","2009-03-01","Autor",1
"HAVE_CONFIG_H","2009-03-01","Colaborador",1
"HAVE_CONFIG_H","2009-04-01","Autor",1
"HAVE_CONFIG_H","2009-04-01","Colaborador",1
"HAVE_CONFIG_H","2009-06-01","Autor",1
"HAVE_CONFIG_H","2009-06-01","Colaborador",2
"HAVE_CONFIG_H","2009-08-01","Autor",1
"HAVE_CONFIG_H","2009-08-01","Colaborador",1
"HAVE_CONFIG_H","2009-11-01","Autor",1
"HAVE_CONFIG_H","2009-11-01","Colaborador",1
"HAVE_CONFIG_H","2010-10-01","Autor",1
"HAVE_CONFIG_H","2010-12-01","Autor",1
"HAVE_CONFIG_H","2010-12-01","Colaborador",1
"HAVE_CONFIG_H","2011-02-01","Autor",1
"HAVE_CONFIG_H","2011-09-01","Autor",1
"HAVE_CONFIG_H","2011-09-01","Colaborador",1
"HAVE_CONFIG_H","2012-01-01","Autor",1
"HAVE_CONFIG_H","2012-01-01","Colaborador",1
"HAVE_CONFIG_H","2012-04-01","Autor",2
"HAVE_CONFIG_H","2012-04-01","Colaborador",1
"HAVE_CONFIG_H","2012-06-01","Colaborador",1
"HAVE_CONFIG_H","2012-07-01","Autor",2
"HAVE_CONFIG_H","2012-07-01","Colaborador",1
"HAVE_CONFIG_H","2012-08-01","Autor",1
"HAVE_CONFIG_H","2012-09-01","Autor",1
"HAVE_CONFIG_H","2012-12-01","Autor",1
"HAVE_CONFIG_H","2012-12-01","Colaborador",1
"HAVE_CONFIG_H","2013-02-01","Autor",1
"HAVE_CONFIG_H","2013-02-01","Colaborador",1
"HAVE_CONFIG_H","2015-02-01","Autor",1
"HAVE_CONFIG_H","2015-02-01","Colaborador",1
"HAVE_CONFIG_H","2015-07-01","Autor",1
"HAVE_CONFIG_H","2015-09-01","Autor",1
"HAVE_CONFIG_H","2016-03-01","Autor",2
"HAVE_CONFIG_H","2019-02-01","Autor",1
"HAVE_CONFIG_H","2019-02-01","Colaborador",1
"HAVE_CONFIG_H","2019-07-01","Autor",1
"HAVE_CONFIG_H","2020-03-01","Colaborador",1
"HAVE_CONFIG_H","2020-07-01","Colaborador",1
"HAVE_CONFIG_H","2020-08-01","Autor",1
"HAVE_CONFIG_H","2020-08-01","Colaborador",1
"HAVE_CONFIG_H","2020-10-01","Autor",1
"HAVE_CURL","2013-02-01","Autor",1
"HAVE_CURL","2013-02-01","Colaborador",1
"HAVE_CURL","2014-02-01","Autor",1
"HAVE_CURL","2014-02-01","Colaborador",1
"HAVE_CURL","2014-03-01","Colaborador",1
"HAVE_GET_HOSTBYNAME_R_SOLARIS","2001-03-01","Colaborador",1
"HAVE_GET_HOSTBYNAME_R_SOLARIS","2001-09-01","Colaborador",1
"HAVE_GET_HOSTBYNAME_R_SOLARIS","2002-11-01","Colaborador",1
"HAVE_GETHOSTBYNAME_R_GLIB_MUTEX","2001-03-01","Colaborador",1
"HAVE_GETHOSTBYNAME_R_GLIB_MUTEX","2001-09-01","Colaborador",1
"HAVE_GETHOSTBYNAME_R_GLIB_MUTEX","2002-11-01","Colaborador",1
"HAVE_GETHOSTBYNAME_R_GLIB_MUTEX","2003-08-01","Colaborador",1
"HAVE_GETHOSTBYNAME_R_GLIB_MUTEX","2003-09-01","Colaborador",1
"HAVE_GETHOSTBYNAME_R_GLIBC","2001-03-01","Colaborador",1
"HAVE_GETHOSTBYNAME_R_GLIBC","2001-09-01","Colaborador",1
"HAVE_GETHOSTBYNAME_R_GLIBC","2002-11-01","Colaborador",1
"HAVE_GETHOSTBYNAME_R_HPUX","2001-03-01","Colaborador",1
"HAVE_GETHOSTBYNAME_R_HPUX","2001-09-01","Colaborador",1
"HAVE_GETHOSTBYNAME_R_HPUX","2002-11-01","Colaborador",1
"HAVE_GETHOSTBYNAME_R_SOLARIS","2002-11-01","Colaborador",1
"HAVE_GETNAMEINFO","2005-04-01","Colaborador",1
"HAVE_GETNAMEINFO","2008-09-01","Colaborador",1
"HAVE_GMTIME_R","2005-06-01","Colaborador",1
"HAVE_GMTIME_R","2020-08-01","Colaborador",1
"HAVE_GNOME","2008-10-01","Colaborador",1
"HAVE_GNOME","2012-04-01","Colaborador",1
"HAVE_GNUTLS","2003-08-01","Colaborador",1
"HAVE_INET_NTOP","2002-11-01","Colaborador",1
"HAVE_INET_NTOP","2003-08-01","Colaborador",1
"HAVE_INET_NTOP","2008-09-01","Colaborador",1
"HAVE_INET_PTON","2002-03-01","Colaborador",1
"HAVE_INET_PTON","2002-11-01","Colaborador",1
"HAVE_IPV6","2002-11-01","Colaborador",1
"HAVE_IPV6","2003-08-01","Colaborador",1
"HAVE_IPV6","2003-09-01","Colaborador",1
"HAVE_IPV6","2004-06-01","Colaborador",1
"HAVE_IPV6","2005-04-01","Colaborador",1
"HAVE_IPV6","2008-04-01","Colaborador",1
"HAVE_IPV6","2008-09-01","Colaborador",1
"HAVE_IPV6","2009-10-01","Colaborador",1
"HAVE_LIBPROXY","2008-10-01","Colaborador",1
"HAVE_LIBPROXY","2009-02-01","Colaborador",1
"HAVE_LIBPROXY_WITH_NON_THREAD_SAFE_GNOME_MODULE","2010-06-01","Autor",1
"HAVE_LIBPROXY_WITH_NON_THREAD_SAFE_GNOME_MODULE","2011-03-01","Autor",1
"HAVE_LIBPROXY_WITH_NON_THREAD_SAFE_GNOME_MODULE","2011-03-01","Colaborador",1
"HAVE_MMAP","2008-02-01","Colaborador",1
"HAVE_MMAP","2012-12-01","Colaborador",1
"HAVE_NETINET_IN_H","2000-12-01","Colaborador",1
"HAVE_NETINET_IN_H","2001-02-01","Colaborador",1
"HAVE_NETINET_IN_H","2002-11-01","Colaborador",1
"HAVE_NETINET_TCP_H","2000-12-01","Colaborador",1
"HAVE_NETINET_TCP_H","2001-02-01","Colaborador",1
"HAVE_NETINET_TCP_H","2002-11-01","Colaborador",1
"HAVE_NSS","2001-10-01","Autor",1
"HAVE_NSS","2001-10-01","Colaborador",1
"HAVE_NSS","2003-08-01","Colaborador",1
"HAVE_OPENSSL","2003-06-01","Colaborador",1
"HAVE_OPENSSL","2003-08-01","Colaborador",1
"HAVE_OPENSSL_SSL_H","2001-02-01","Colaborador",1
"HAVE_OPENSSL_SSL_H","2001-03-01","Colaborador",1
"HAVE_OPENSSL_SSL_H","2003-06-01","Colaborador",1
"HAVE_OPENSSL_SSL_H &&  HAVE_LIBSSL","2001-01-01","Colaborador",1
"HAVE_OPENSSL_SSL_H &&  HAVE_LIBSSL","2001-02-01","Colaborador",1
"HAVE_PHP_XMLRPC","2013-02-01","Colaborador",1
"HAVE_PHP_XMLRPC","2014-02-01","Colaborador",1
"HAVE_PHP_XMLRPC","2015-07-01","Autor",1
"HAVE_SECURITY_SSL_H","2001-02-01","Colaborador",1
"HAVE_SECURITY_SSL_H","2001-03-01","Colaborador",1
"HAVE_SECURITY_SSL_H","2001-11-01","Colaborador",1
"HAVE_SSL","2003-08-01","Colaborador",1
"HAVE_SSL","2003-09-01","Colaborador",1
"HAVE_SSL","2003-11-01","Autor",1
"HAVE_SSL","2003-11-01","Colaborador",1
"HAVE_SSL","2004-05-01","Autor",1
"HAVE_SSL","2004-05-01","Colaborador",1
"HAVE_SSL","2009-08-01","Colaborador",1
"HAVE_SSL","2009-11-01","Autor",1
"HAVE_SSL","2009-11-01","Colaborador",1
"HAVE_SYS_FILIO_H","2003-08-01","Autor",1
"HAVE_SYS_FILIO_H","2003-08-01","Colaborador",1
"HAVE_SYS_IOCTL_H","2003-08-01","Autor",1
"HAVE_SYS_IOCTL_H","2003-08-01","Colaborador",1
"HAVE_SYS_PARAM_H","2001-03-01","Colaborador",1
"HAVE_SYS_PARAM_H","2001-09-01","Colaborador",1
"HAVE_SYS_PARAM_H","2002-11-01","Colaborador",1
"HAVE_SYS_POLL_H","2001-03-01","Colaborador",1
"HAVE_SYS_POLL_H","2001-09-01","Colaborador",1
"HAVE_SYS_POLL_H","2002-11-01","Colaborador",1
"HAVE_SYS_SOCKET_H","2001-07-01","Colaborador",1
"HAVE_SYS_SOCKET_H","2002-11-01","Colaborador",1
"HAVE_SYS_SOCKIO_H","2001-03-01","Colaborador",1
"HAVE_SYS_SOCKIO_H","2001-09-01","Colaborador",1
"HAVE_SYS_SOCKIO_H","2002-11-01","Colaborador",1
"HAVE_SYS_WAIT_H","2001-07-01","Colaborador",1
"HAVE_SYS_WAIT_H","2002-11-01","Colaborador",1
"HAVE_TIMEGM","2008-02-01","Autor",1
"HAVE_TIMEGM","2008-02-01","Colaborador",1
"HAVE_UNISTD_H","2001-06-01","Autor",1
"HAVE_UNISTD_H","2001-06-01","Colaborador",1
"HAVE_UNISTD_H","2002-03-01","Colaborador",1
"HAVE_UNISTD_H","2002-11-01","Colaborador",1
"IMPLEMENTED_OVERWRITE_CHUNKS_FOR_REQUESTS","2008-04-01","Colaborador",1
"INADDR_NONE","2002-03-01","Colaborador",1
"INADDR_NONE","2002-11-01","Colaborador",1
"INADDR_NONE","2003-08-01","Colaborador",1
"INADDR_NONE","2008-09-01","Colaborador",1
"INADDR_NONE","2009-11-01","Colaborador",1
"INET_ADDRSTRLEN","2001-03-01","Colaborador",1
"INET_ADDRSTRLEN","2001-09-01","Colaborador",1
"INET_ADDRSTRLEN","2002-11-01","Colaborador",1
"INET_ADDRSTRLEN","2003-08-01","Colaborador",1
"INET_ADDRSTRLEN","2008-09-01","Colaborador",1
"INET_ADDRSTRLEN","2009-11-01","Colaborador",1
"LIBSOUP_HAVE_GSSAPI","2016-03-01","Autor",1
"NOT_YET","2008-03-01","Colaborador",1
"PTRACE_ATTACH","2001-09-01","Colaborador",1
"PTRACE_ATTACH","2001-10-01","Colaborador",1
"PTRACE_ATTACH","2001-11-01","Colaborador",1
"SIGPIPE","2001-07-01","Colaborador",1
"SIGPIPE","2002-03-01","Colaborador",1
"SIGPIPE","2003-08-01","Autor",1
"SIGPIPE","2003-08-01","Colaborador",1
"SIGPIPE","2008-04-01","Colaborador",1
"SIGPIPE","2009-11-01","Colaborador",1
"socklen_t","2001-03-01","Colaborador",1
"socklen_t","2001-09-01","Colaborador",1
"socklen_t","2002-11-01","Colaborador",1
"socklen_t","2003-08-01","Colaborador",1
"SOUP_PTRACE_ATTACH","2001-10-01","Colaborador",1
"SOUP_PTRACE_ATTACH","2002-11-01","Colaborador",1
"SOUP_PTRACE_ATTACH","2003-08-01","Colaborador",1
"SOUP_WIN32","2001-03-01","Colaborador",1
"SOUP_WIN32","2001-04-01","Autor",1
"SOUP_WIN32","2001-07-01","Colaborador",1
"SOUP_WIN32","2001-09-01","Autor",1
"SOUP_WIN32","2001-09-01","Colaborador",1
"SOUP_WIN32","2001-10-01","Autor",1
"SOUP_WIN32","2001-10-01","Colaborador",1
"SOUP_WIN32","2002-11-01","Colaborador",1
