"Commit","Variabilidades"
"698686457e0af44ed61ad8ddaf4505da828b6c86",1
"6ee259bc84550061979c11a57892a4294a78155a",1
"7488411c110d247ed88a278b4aa199b4ad91a512",2
"766a485e6214bf8a58bc9d2c807b398ca209cce0",8
"7834fbbf8adf0cfd7a0fa209c5b04351553b1287",1
"7a939386875c26e936f0e07630ce80cff52ea64b",3
"7badcb354de58dd00ed122f936bab950d58c55af",1
"7d442337132fd48fee866d484a9268c04ed3586c",1
"7f7e16592726f05f789d883be73eee7035690fde",1
"80b9565677c63f990c6fb8844641b40fcf93563d",5
"823aa3badc7c7e409e085eb0dcfec288ee47824a",1
"863c43087f1848ca48e873d53751b09026511053",2
"8780995416ca3a0f799550137f27334b0919bfbf",1
"87899c4ff175f268187296bd201698727fbe26fd",1
"888df4247c96849f43b403ff1b10a2752ec67bc2",1
"8b64146e2107b9c1b580d52334418d622216b993",2
"8c62e0aad10ef82e8bc0fd6a6c2663ac98d24045",4
"8f25f91e9e4aa2fffa573c1edb1e6f31a05d7c48",6
"913851a90c13248daf6e0395da543ebf998c296e",2
"92da19f1531eda33e7f396ba46ff2eb00a69e08f",2
"92e910d8be604a39042560a261cbca70e02df4a0",4
"939f5af58f166c2e8fda18c0ebe93a38ffb1f241",1
"947879849fca6fe50cda1691ceeddee7625132c7",2
"947cd0feac08534d760b880a9fa6f9e1d4f21105",2
"99609421a806c11bb50de6a462bcb2edd23e3709",1
"99fb4b57f8d951c5f143f7873749eaf71ae5895e",1
"9a1ede8d14fd13985f93a7dc4deeaccd3ae13ba8",1
"9b3852311c5dcdf3331f5ac96900194b6db1a5ee",1
"9d6ef1e3c7136edf39a0aabb922aae641cb0b329",2
"9ecf53290886ef13aab2a047b1403055e707ef47",2
"9efc5049a8681708a7726383fe7693e5d00faa96",1
"9f41c277f9c936c607b7d06b40daa88ee091e449",1
"9f521719014f96bc22ba720a3fcc82dc7c6f0fb4",2
"a2625a057259efa73972cca91d6f2e61bd80abcf",1
"a27a7609f620bcf2f953fe16e54cb31f3a01323d",2
"a33f36ca151c3387e3e83247a6a18c636126a265",1
"a436b9458223b8c1f75268e1523160df40515830",1
"a5634c52eae01c32c7a53013b87561b78b1ab65e",3
"a5be2324445a2764d58ae4e5c834fafff3e672c2",1
"a80b20988459c13c9cbf6b7a4824c45c3487ecf4",1
"a8e9d79fd3168ff79f0a9a0c44c2697b39aa2bc9",1
"ad8521ca84ef0be70749e8978406843908a25658",1
"ae47db828857fee0d4212285de2362c934f7f0da",1
"b1c9b03eba62a6decf74d3c00acb3eb329bcc5ec",1
"b96f6674c2d382a4e663a9aa9e318fd7c89e194d",1
"bdee307f196932370dbb79826793958f4f5b42db",2
"c02e8784e7706a2baf6a53ea6b40c1d389c87ebb",1
"c1e1a84c8258088b13b9d1b53019b5affa6289ec",1
"c31097545215fc7a027b9f8d354c8fd48a9910a8",2
"c486259c69d82ef44cfdca4e6c3b32c822c412fa",1
"c4894ae2f72ca9cdeed8a68f7914c5c63bec2a5b",1
"c9cc7dd3d7117bb4a07a09e7ffff4f8d2d612fb1",2
"ca17d1eae66adbe690a279c0810d855de14859b9",1
"cc8670632848c642cefa410b4d5c87dfc33bc12b",3
"d1751bb60ecb8e7e3301404bf55c54ac8dcf5bf2",7
"d4e08e98ce9acde576264d235f83b668374fa48e",1
"df75ab14f4c449259d07338161c36a2b7d9f86cb",4
"e08a81045c2ff23b63760313e5b9e0679c8b9823",1
"e4ca396c1cffc546ea905cd18b022a0ba9d28bf5",1
