"Commit","Variabilidades"
"82c5faae305aa650ec1e2fecc563e16a7dec05a4",1
"83fd835456db8e3d65689c29b1bcf4dd9c625eda",5
"84918b615d904b37db6ad35e554d65d6a75abe9f",1
"85a296d7b4027da72576f40613ef68ac0f46a284",3
"866f4b7bd6e3fbdd5f815dcf6cec6bf0a89d75c1",1
"89220c044af80d2e1bfceee512b3c32029fc5ca8",1
"8a5320008dda2b07ff7dafc43ee9ccf1241359e0",1
"8ce4b4690011b366823e4be2142fc892a02fa7bc",1
"91a6449b5bba632bbcc535d55722435425a646e4",1
"91be2fadfd26eb62e8c17c9c4994e8e1db5f9dee",1
"91f438547c6757276601f6805eed9ae7584551e2",1
"93eea39c0fe145d0e2a705821c81b54482ec0678",2
"95279662bfb4f7e866a6a695a47d06cbe53bad9a",1
"97c47b3894ec89fb2a6a0fd3c354942b2cb3b97e",1
"981205ce1288c1cb9f62db3dce4e4e64ac583e31",2
"9939296d233153a758269a1ce6f095235ab39a5a",1
"99405249c6ad2fc2c6f6d13dfe7506947cc15de9",3
"99b0623f249667ba0873ae6217855929ec91a4a3",2
"9a294aba972cbf6be087ac85622677dff8af347c",2
"9a6037acd0df9298af7bccd9003b0a5abf4b2400",4
"9a67d8716f637981a5037c9c2c922d1d415dabd7",1
"9d10129dbb6ec6b0b05d688c209e073bcf2790aa",1
"9f5ad0ff0bed6a77cca87339d8adb7b68d4ae911",2
"9f8e7f84b19b6559b7948cdf8ceaee0cd2b3ea1d",1
"9fc2651a25fed0fcf0f8b4c72e7c457d76736d58",2
"a05ec47d0ff2a730de1d3625e4888371c2182c40",4
"a18bc00a39db5455de9fba411ad3dfd17d1039a6",1
"a5473b3c44dc23e8bd26fc6d4eb347885b6f5cba",10
"a552fbde10591d2e4147c1cf0f612e0cfa369b12",1
"a60e25607655545f30623caf46690c1774548777",2
"a86f167b2d023060f7b1632fc9572bba8ab9d247",2
"abd2a3f8a1e4b5128683afb77aecddf125cb3b2f",7
"acc9fd3cf77162b6b6ef0fd93a4e33ac722419e1",6
"ad3c45f7d4fb8e6728c0042ae765bf72f23d4710",1
"ae9d9717a2bcf09d9fb85de2e691049a4f2a9d24",130
"af527d360aed73834a3d2b38191d88b0b3d65c64",2
"b0dd10b77fe3760068e189d31d6e38ce25f00261",1
"b171aeb4757c08ec57aa26befc805adc413b239d",3
"b42afe7c9bdfe70567835b35441e9786961be961",5
"b4feb68d1f98e3c0c65990f0a541d3fbbd8132ad",1
"b60a9601d51cf6151a385417456c0744615e9cf0",1
"b69d2e030319ca557665afcc408e475490f942e7",1
"b6c69adcb90ab94145e591efd5b0b60fc2be395e",2
"b79c48ff3e611336249ae8eea2166bc6bd093fec",8
"b90a109f557a44c303683627d19a57b30a29b73c",1
"b9f9a9a3f12e68f8ee401c5892ce4d3e4d2dcef5",1
"bbe718d808d66bea03ca958ece929362f84b31c0",1
"bc29e8cff1526bc35e6c5d7c21933d78f254ed43",1
"be0481037d77337864fef3622e70eb793812bdc5",1
"befab4a69258823fe3661cdcac651bf769bc5c47",1
"bfad5ee502d935b1f9961a05bebe82ce239fd9e1",8
"c4370a43b60991bdf854ce0b18aa3154326f6a17",2
"c4d1e57ab3f40bc4a72830d713815fc05ca8a96b",1
"c5205f7fb873d3c8122b52240e69ea0fc5cfbd98",8
"c5aeed73f779e4fdfd2115a5716018a75394990f",1
"c7bad7d61b5c9bc816e9792b720cc4580c706a0e",1
"c8b1afa4c67185bd8d185b48a34c311d1c247e7c",1
"cdf14c27e377f463bc4ae852f5284c6c5ad86420",5
"d2e7b9541655c69dcf797ae235e6e76b9f82c930",1
"d47faeac284569a5dc37190eb93da8cb64913618",1
"d53fc008473ce496167d2c7742866fb5d9616609",1
"d678448c148dbe916e2e2ff94eefaf50f3a2c5de",1
"d7c44e4bddc60d0fab73b4eda20c32bc1ec42052",2
"d834326c5d3bd40e6feb8bc420853560d14641d3",1
"d95a8c7483948b054c0773e691daacaaa68f1d39",5
"da8603f8e7e0b2b3d8d2a8c7ea8d9599aabeb532",2
"dae0b24d2ece1a39af161d3f4565710ebb69db95",1
"db165f03238a1fb4948bf83fff2c5058e688bee2",3
"dbee1b855e72c5533049c5c4a49c6ce58d4098e1",1
